"id","version","crossreferencet","definitiond","entrya","nounadjplurale","nounadjpluralsyllf","partofspeechc","sentenceenglishs","sentenceq","sentencesyllr","syllabaryb","vfirstpresg","vfirstpresh","vsecondimperm","vsecondimpersylln","vthirdinfo","vthirdinfsyllp","vthirdpasti","vthirdpastsyllj","vthirdpresk","vthirdpressylll","entrytranslit","nounadjpluraltranslit","sentencetranslit","vfirstprestranslit","vsecondimpertranslit","vthirdinftranslit","vthirdpasttranslit","vthirdprestranslit","entrytone","nounadjpluraltone","vfirstprestone","vsecondimpertone","vthirdinftone","vthirdpasttone","vthirdprestone","source","definitionlarge","etymology","category","notes","modified"
100375,2,"","He is on a horse","ukila","","","vi","and Jesus having found a young ass <u>did sit upon</u> it, according as it is written,","[ᏣᏂ 12:14]","ᏥᏌᏃ ᎤᏩᏛᎲ ᎠᎩᎾ ᏐᏈᎵ-ᏗᎦᎵᎠᏅᎯᏛ, <u>ᎤᎩᎸᏅᎩ</u>, ᎾᏍᎩᏯ ᎯᎠ ᏥᏂᎬᏅ ᏥᎪᏪᎳ;","ᎤᎩᎳ","agwakila","ᎠᏆᎩᎳ","tsakilvvgi","ᏣᎩᎸᎥᎩ","ukilvdi","ᎤᎩᎸᏗ","ukilvnvi","ᎤᎩᎸᏅᎢ","ukiloi","ᎤᎩᎶᎢ","ugila","","tsisano uwadvhv agina soquilidigalianvhidv, <u>ugilvnvgi</u>, nasgiya hia tsinigvnv tsigowela;","aquagila","tsagilvvgi","ugilvdi","ugilvnvi","ugiloi","ukịɂla","","a¹gwạɂkịɂla","tsakịɂlṿɂvgi","ukịɂlvɂdi","ukịɂlvɂnv²³ɂi","ukịɂlo³ɂi","rrd","","","","","2019-12-09 12:15:55"
100376,1,"","Feather","ugidahli","","","n","","","","ᎤᎩᏓᎵ","","","","","","","","","","","ugidali","","","","","","","","ụgidahli","","","","","","","rrd","","","","","2018-12-22 15:21:34"
100377,1,"","Sun perch","ugolv","","","n","","","","ᎤᎪᎸ","","","","","","","","","","","ugolv","","","","","","","","ụgolv","","","","","","","rrd","","","","","2018-12-22 15:21:34"
100378,1,"","He is late","ugoniyoga","","","vi","","","","ᎤᎪᏂᏲᎦ","agigoniyoga","ᎠᎩᎪᏂᏲᎦ","tsagoniyogesdi","ᏣᎪᏂᏲᎨᏍᏗ","ugoniyogesdi","ᎤᎪᏂᏲᎨᏍᏗ","ugoniyogesdvi","ᎤᎪᏂᏲᎨᏍᏛᎢ","ugoniyogoi","ᎤᎪᏂᏲᎪᎢ","ugoniyoga","","","agigoniyoga","tsagoniyogesdi","ugoniyogesdi","ugoniyogestvi","ugoniyogoi","ugoniyoga","","a¹gịgoniyoga","tsạgoniyogesdi","ugoniyogesdi","ugoniyogesdv²³ɂi","ugoniyogo³ɂi","rrd","","","","","2018-12-22 15:21:34"
100379,1,"","He is late","ugohniyoga","","","vi","","","","ᎤᎪᏂᏲᎦ","agigoniyoga","ᎠᎩᎪᏂᏲᎦ","tsagohniyogi","ᏣᎪᏂᏲᎩ","ugohniyoisdi","ᎤᎪᏂᏲᎢᏍᏗ","ugohniyotsvi","ᎤᎪᏂᏲᏨᎢ","ugohniyogoi","ᎤᎪᏂᏲᎪᎢ","ugoniyoga","","","agigoniyoga","tsagoniyogi","ugoniyoisdi","ugoniyotsvi","ugoniyogoi","ugọ³hniyoga","","a¹gịgọɂniyoga","tsạgọ³hniyogi","ugọ³hniyọɂịsdi","ugọ³hniyotsv²³ɂi","ugọ³hniyogo³ɂi","rrd","","","","","2018-12-22 15:21:34"
100380,3,"","His testicle","ukohnv","tsukohnv","ᏧᎪᏅ","n","","","","ᎤᎪᏅ","","","","","","","","","","","ugonv","tsugonv","","","","","","","ukohnv","tsukohnv","","","","","","rrd","","","","","2018-12-22 15:21:35"
100381,2,"","Hoot howl.; Barred owl.; biol. <em>Strix varia.</em>","uguku","","","n","At first, <u>Owl</u> asked a question.","[ᏣᎳᎩ ᏦᎢᏁ ᏗᏂᏂᏙᎯ ᏗᏕᏲᏙᏗ]","ᎠᎬᏱᎨᏒ, <u>ᎤᎫᎫ</u> ᎤᏛᏛᏁ.","ᎤᎫᎫ","","","","","","","","","","","ugugu","","agvyigesv, <u>ugugu</u> udvdvne.","","","","","","ụguku","","","","","","","rrd","","","","","2019-12-09 12:15:55"
100382,1,"","Yellow fringed orchid","uguku uskoli","","","n","","","","ᎤᎫᎫ ᎤᏍᎪᎵ","","","","","","","","","","","ugugu usgoli","","","","","","","","ụgụkụ uskoli","","","","","","","rrd","","","","","2018-12-22 15:21:35"
100383,1,"","Wood betony.; Canadian lousewort.; biol. <em>Pedicularis canadensis.</em>","ugukusdo","","","n","","","","ᎤᎫᎫᏍᏙ","","","","","","","","","","","ugugusdo","","","","","","","","ụgukusdo","","","","","","","rrd","","","","","2018-12-22 15:21:35"
100384,2,"","He is belching","uwagulega","","","vi","","","","ᎤᏩᎫᎴᎦ","agigulega","ᎠᎩᎫᎴᎦ","tsagulegi","ᏣᎫᎴᎩ","uwaguledi","ᎤᏩᎫᎴᏗ","uwaguletsvi","ᎤᏩᎫᎴᏨᎢ","uwagulegoi","ᎤᏩᎫᎴᎪᎢ","uwagulega","","","agigulega","tsagulegi","uwaguledi","uwaguletsvi","uwagulegoi","uwagulega","","a¹gịgulega","tsạgulegi","uwaguledi","uwaguletsv²³ɂi","uwagulego³ɂi","rrd","","","","","2018-12-22 15:21:35"
100385,1,"","Lady's slipper orchids.; Slipper orchids.; Moccasin flower.; biol. <em>Cypripedium spp.</em>","ugkwe ulasula","","","n","","","","ᎤᎫᏇ ᎤᎳᏑᎳ","","","","","","","","","","","uguque ulasula","","","","","","","","ụgkwẹ ụlạsụla","","","","","","","rrd","","","","","2018-12-22 15:21:35"
100386,1,"","Quail.; Northern bobwhite.; biol. <em>Colinus virginianus.</em>","ugkwehi","","","n","","","","ᎤᎫᏇᎯ","","","","","","","","","","","uguquehi","","","","","","","","ụgkwehi","","","","","","","rrd","","","","","2018-12-22 15:21:35"
100387,1,"","He is bumping his elbow","ukusgwaloa","","","vt","","","","ᎤᎫᏍᏆᎶᎠ","agikusgwaloa","ᎠᎩᎫᏍᏆᎶᎠ","tskusgwalotsa","ᏣᎫᏍᏆᎶᏣ","ukusgwalosdi","ᎤᎫᏍᏆᎶᏍᏗ","ukusgwalovi","ᎤᎫᏍᏆᎶᎥᎢ","ukusgwalosgoi","ᎤᎫᏍᏆᎶᏍᎪᎢ","ugusqualoa","","","agigusqualoa","tsagusqualotsa","ugusqualosdi","ugusqualovi","ugusqualosgoi","ukụsgwạlo³ɂa","","a¹gịɂkụsgwạlo³ɂa","tskụsgwạlo³tsa","ukụsgwạlo³sdi","ukụsgwạlo³ɂv²³ɂi","ukụsgwạlo³sgo³ɂi","rrd","","","","","2018-12-22 15:21:35"
100388,1,"","Tuberculosis","ukvhvohldi","","","n","","","","ᎤᎬᎲᎣᎵᏗ","","","","","","","","","","","ugvhvolidi","","","","","","","","ụkṿhṿohldi","","","","","","","rrd","","","","","2018-12-22 15:21:35"
100389,2,"","King.; Chief.; Ruler","ugvwiyuhi","","","n","<u>The Lord</u>, the Governor of the country, hath recorded that in this Book …","[ᏧᏁᎶᏗ ᏚᏂᎩᏒᏒᎢ]","<u>ᎤᎬᏫᏳᎯ</u>, ᎾᎿ ᎤᎬᏫᏳᏌᏕᎩ, ᎾᏍᎩ ᎤᏬᏪᎳ ᎯᎠ ᎪᏪᎵᎯ …","ᎤᎬᏫᏳᎯ","","","","","","","","","","","ugvwiyuhi","","<u>ugvwiyuhi</u>, nahna ugvwiyusadegi, nasgi uwowela hia gowelihi …","","","","","","ugvwịyụhi","","","","","","","rrd","","","","","2019-12-09 12:15:55"
100390,2,"","He has it (a solid)","uha","","","vt","How much money <u>might you have</u>?","[ᏣᎳᎩ ᏔᎵᏁ ᏗᏂᏂᏙᎯ ᏗᏕᏲᏙᏗ]","ᎯᎳᎢᎦ ᎠᏕᎳ <u>ᏱᏗᏣᎭ</u>?","ᎤᎭ","agia","ᎠᎩᎠ","tsahesdi","ᏣᎮᏍᏗ","uhesdi","ᎤᎮᏍᏗ","uhesdvi","ᎤᎮᏍᏛᎢ","uhoi","ᎤᎰᎢ","uha","","hilaiga adela <u>yiditsaha</u>?","agia","tsahesdi","uhesdi","uhestvi","uhoi","uha","","a¹gịɂa","tsahesdi","uhesdi","uhesdv²³ɂi","uho³ɂi","rrd","","","","","2019-12-09 12:15:55"
100391,1,"","Thick","uhageda","","","adj","","","","ᎤᎭᎨᏓ","","","","","","","","","","","uhageda","","","","","","","","ụhạgeda","","","","","","","rrd","","","","","2018-12-22 15:21:36"
100392,1,"","A heavy coat","uhagedi gasalena","","","n","","","","ᎤᎭᎨᏗ ᎦᏌᎴᎾ","","","","","","","","","","","uhagedi gasalena","","","","","","","","uhạgedị gasạlena","","","","","","","rrd","","","","","2018-12-22 15:21:36"
100393,1,"","Mother's brother's wife","ulana","","","n","","","","ᎤᎳᎾ","","","","","","","","","","","ulana","","","","","","","","ulạna","","","","","","","rrd","","","","","2018-12-22 15:21:36"
100394,2,"","His foot","uhlasihdeni","","","n","And his setting <u>thy feet</u> in that way that leadeth unto the administration of Death.","[ᏧᏁᎶᏗ ᏚᏂᎩᏒᏒᎢ]","ᎠᎴ ᎠᏓᎯᎯ ᏗᎪᏢᏒ ᎢᏗᏢ ᏥᏫᏗᏣᎦᏔᏁ <u>ᏗᏣᎳᏏᏕᏂ</u>.","ᎤᎳᏏᏕᏂ","","","","","","","","","","","ulasideni","","ale adahihi digotlvsv iditlv tsiwiditsagatane <u>ditsalasideni</u>.","","","","","","uhlạsihdeni","","","","","","","rrd","","","","","2019-12-09 12:15:55"
100395,1,"","Shoe","uhlasulo","","","n","","","","ᎤᎳᏑᎶ","","","","","","","","","","","ulasulo","","","","","","","","uhlạsulo","","","","","","","rrd","","","","","2018-12-22 15:21:36"
100396,1,"","Her vagina","ulesdahlvi","","","n","","","","ᎤᎴᏍᏓᎸᎢ","","","","","","","","","","","ulesdalvi","","","","","","","","ulesdahlvɂi","","","","","","","rrd","","","","","2018-12-22 15:21:36"
100397,1,"","Poor.; Skinny","ulesoda","","","n","","","","ᎤᎴᏐᏓ","","","","","","","","","","","ulesoda","","","","","","","","ulẹsoda","","","","","","","rrd","","","","","2018-12-22 15:21:36"
100398,2,"","He is belonging to a group","uligoha","","","vi","… Joseph, a son of seventeen years, hath been enjoying <u>himself with his</u> brethren among the flock, …","[ᎼᏏ ᎢᎬᏱᏱ 37:2]","… ᏦᏩ ᎦᎵᏆᏚ ᎢᏳᏕᏘᏴᏛ ᎨᏎ ᏧᏂᎵ <u>ᎤᎾᎵᎪᎭ</u> ᏓᏅᎿᏗᏍᏗᏍᎨ ᎠᏫ; …","ᎤᎵᎪᎭ","agwaligoa","ᎠᏆᎵᎪᎠ","tsaligohvga","ᏣᎵᎪᎲᎦ","ulikdi","ᎤᎵᎪᏗ","uligonvi","ᎤᎵᎪᏅᎢ","uligohoi","ᎤᎵᎪᎰᎢ","uligoha","","… tsowa galiquadu iyudetiyvdv gese tsunili <u>unaligoha</u> danvhnadisdisge awi; …","aqualigoa","tsaligohvga","uligodi","uligonvi","uligohoi","ulịgoha","","a¹gwạlịgọɂa","tsalịgohvga","ulịkdi","ulịgọɂnv²³ɂi","ulịgoho³ɂi","rrd","","","","","2019-12-09 12:15:55"
100399,1,"","Strong","uhlinigida","","","adj","","","","ᎤᎵᏂᎩᏓ","","","","","","","","","","","ulinigida","","","","","","","","uhlịnigida","","","","","","","rrd","","","","","2018-12-22 15:21:36"
100400,1,"","He has an earache","ulisgwadia","","","vi","","","","ᎤᎵᏍᏆᏗᎠ","agilisgwadia","ᎠᎩᎵᏍᏆᏗᎠ","tsalisgwada","ᏣᎵᏍᏆᏓ","ulisgwadisdi","ᎤᎵᏍᏆᏗᏍᏗ","ulisgwadvi","ᎤᎵᏍᏆᏛᎢ","ulisgwadisgoi","ᎤᎵᏍᏆᏗᏍᎪᎢ","ulisquadia","","","agilisquadia","tsalisquada","ulisquadisdi","ulisquatvi","ulisquadisgoi","uli³sgwạdịɂa","","a¹gịli³sgwạdịɂa","tsạli³sgwạda","uli³sgwạdisdi","uli³sgwạdɂv²³ɂi","uli³sgwạdisgo³ɂi","rrd","","","","","2018-12-22 15:21:36"
100401,1,"","Earache","ulisgwadisgvi","da¹gịlisgwạdịsgvɂi","ᏓᎩᎵᏍᏆᏗᏍᎬᎢ","n","","","","ᎤᎵᏍᏆᏗᏍᎬᎢ","","","","","","","","","","","ulisquadisgvi","dagilisquadisgvi","","","","","","","ulisgwạdịsgvɂi","da¹gịlisgwạdịsgvɂi","","","","","","rrd","","","","","2018-12-22 15:21:36"
100402,1,"","Hat","ulsgwetawohi","","","n","","","","ᎤᎵᏍᏇᏔᏬᎯ","","","","","","","","","","","ulisquetawohi","","","","","","","","ulsgwetạwọhi","","","","","","","rrd","","","","","2018-12-22 15:21:37"
100403,1,"","Hurry.; Fast.; Quick","uhlisda","","","pt","","","","ᎤᎵᏍᏓ","","","","","","","","","","","ulisda","","","","","","","","uhlịsda","","","","","","","rrd","","","","","2018-12-22 15:21:37"
100404,1,"","Scab.; A sore","ulsdalvi","","","n","","","","ᎤᎵᏍᏓᎸᎢ","","","","","","","","","","","ulisdalvi","","","","","","","","ulsdạlvɂi","","","","","","","rrd","","","","","2018-12-22 15:21:37"
100405,2,"","Food","ulsdahydi","","","n","A dog's long (nose) also helps him to find <u>food</u>.","[ᏣᎳᎩ ᏔᎵᏁ ᏗᏂᏂᏙᎯ ᏗᏕᏲᏙᏗ]","ᎩᏟ ᎧᏴᏌᏛ ᎥᏍᏊ ᎤᏍᏕᎵᏍᎨ <u>ᎤᎵᏍᏓᏴᏗ</u> ᎤᏩᏛᏗ.","ᎤᎵᏍᏓᏴᏗ","","","","","","","","","","","ulisdayvdi","","gitli kayvsadv vsquu usdelisge <u>ulisdayvdi</u> uwadvdi.","","","","","","ulsdahydi","","","","","","","rrd","","","","","2019-12-09 12:15:55"
100406,1,"","Weak","ulisdi","","","adj","","","","ᎤᎵᏍᏗ","","","","","","","","","","","ulisdi","","","","","","","","ulisdi","","","","","","","rrd","","","","","2018-12-22 15:21:37"
100407,2,"","Grandmother.; Granddaughter","ulisi","","","n","It was 8 o'clock when Sam Crock's <u>grandmother</u> found him.","[ᏣᎳᎩ ᏦᎢᏁ ᏗᏂᏂᏙᎯ ᏗᏕᏲᏙᏗ]","ᏧᏁᎳ ᎢᏳᏕᏗᏴᏓ ᎨᏎᎢ ᏌᎻ ᎦᏓᎫᎫ <u>ᎤᎵᏏ</u> ᎤᏩᏛᎲᎢ.","ᎤᎵᏏ","","","","","","","","","","","ulisi","","tsunela iyudediyvda gesei sami gadagugu <u>ulisi</u> uwadvhvi.","","","","","","ulisi","","","","","","","rrd","","","","","2019-12-09 12:15:55"
100408,1,"","Evening","ulsihnidena","","","n","","","","ᎤᎵᏏᏂᏕᎾ","","","","","","","","","","","ulisinidena","","","","","","","","ulsihnidena","","","","","","","rrd","","","","","2018-12-22 15:21:37"
100409,1,"","He is eager","uhlitaneha","","","vi","","","","ᎤᎵᏔᏁᎭ","agwalitaneha","ᎠᏆᎵᏔᏁᎭ","tsahlitasi","ᏣᎵᏔᏏ","uhlitanhdi","ᎤᎵᏔᏅᏗ","uhlitanelvi","ᎤᎵᏔᏁᎸᎢ","uhlitanehoi","ᎤᎵᏔᏁᎰᎢ","ulitaneha","","","aqualitaneha","tsalitasi","ulitanvdi","ulitanelvi","ulitanehoi","uhlịta³ɂneha","","a¹gwạɂlịta³ɂneha","tsahlịta³si","uhlịta³ɂnhdi","uhlịta³ɂnẹlv²³ɂi","uhlịta³ɂneho³ɂi","rrd","","","","","2018-12-22 15:21:37"
100410,1,"","Beside.; Next to","ulditsv","","","pt","","","","ᎤᎵᏗᏨ","","","","","","","","","","","uliditsv","","","","","","","","ulditsv","","","","","","","rrd","","","","","2018-12-22 15:21:37"
100411,2,"","Dead","uliwotsvhi","","","n","for wherever <u>the carcase</u> may be, there shall the eagles be gathered together.","[ᎹᏚ 24:28]","ᎢᎸᎯᏢᏰᏃ ᎪᎱᏍᏗ <u>ᎤᎵᏬᏨᎯ</u> ᏥᎦᏃᎢ, ᎾᎿ ᎠᏬᎭᎵ ᎠᎾᏓᏟᏏᏍᎪᎢ.","ᎤᎵᏬᏨᎯ","","","","","","","","","","","uliwotsvhi","","ilvhitlvyeno gohusdi <u>uliwotsvhi</u> tsiganoi, nahna awohali anadatlisisgoi.","","","","","","ụlịwotsṿhi","","","","","","","rrd","","","","","2019-12-09 12:15:55"
100412,1,"","His ring","uliyesusdawo","","","n-nr","","","","ᎤᎵᏰᏑᏍᏓᏬ","","","","","","","","","","","uliyesusdawo","","","","","","","","ulịyẹsụsdạwo","","","","","","","rrd","","","","","2018-12-22 15:21:37"
100413,1,"","His sock","uliyohi","","","n","","","","ᎤᎵᏲᎯ","","","","","","","","","","","uliyohi","","","","","","","","uliyọhi","","","","","","","rrd","","","","","2018-12-22 15:21:38"
100414,1,"","Father's sister","uhlogi","","","n","","","","ᎤᎶᎩ","","","","","","","","","","","ulogi","","","","","","","","uhlogi","","","","","","","rrd","","","","","2018-12-22 15:21:38"
100415,2,"","Cloud","ulogilv","","","n","and the bow hath been in <u>the cloud</u>, and I have seen it -- to remember the covenant age-during between God and every living creature among all flesh which [is] on the earth.'","[ᎼᏏ ᎢᎬᏱᏱ 9:16]","ᎠᎴ <u>ᎤᎶᎩᎸ</u> ᎤᏅᎪᎳᏖᏍᏗ; ᎠᎴ ᏕᎦᎦᏂᏍᎨᏍᏗ ᎾᏍᎩ ᎠᏆᏅᏗᏓᏍᏗᏱ ᎤᎵᏍᏆᏗᏍᏗ ᏂᎨᏒᎾ ᎧᏃᎮᏛ ᏚᎾᏠᎯᏍᏛ ᎤᏁᎳᏅᎯ ᎠᎴ ᎾᏂᎥ ᏗᏅᏃᏛ, ᎾᏍᎩ ᎤᏂᏇᏓᎵ ᏥᎩ, ᎾᏍᎩ ᎡᎶᎯ ᏣᏁᎭ.","ᎤᎶᎩᎸ","","","","","","","","","","","ulogilv","","ale <u>ulogilv</u> unvgolatesdi; ale degaganisgesdi nasgi aquanvdidasdiyi ulisquadisdi nigesvna kanohedv dunatlohisdv unelanvhi ale naniv dinvnodv, nasgi uniquedali tsigi, nasgi elohi tsaneha.","","","","","","ulogịlv","","","","","","","rrd","","","","","2019-12-09 12:15:55"
100416,1,"","Fall (season).; Autumn","ulogohosdi","","","n","","","","ᎤᎶᎪᎰᏍᏗ","","","","","","","","","","","ulogohosdi","","","","","","","","ụlogọhọsdi","","","","","","","rrd","","","","","2018-12-22 15:21:38"
100417,2,,"He is lacking","ulula",,,"vi",,,,"ᎤᎷᎳ","agilula","ᎠᎩᎷᎳ","tsalulaga","ᏣᎷᎳᎦ","ululodi","ᎤᎷᎶᏗ","ululanvi","ᎤᎷᎳᏅᎢ","ululoi","ᎤᎷᎶᎢ","uula",,,"agilula","tsalulaga","ululodi","ululanvi","ululoi","uluɂla",,"a¹gịluɂla","tsạluɂlaga","uluɂloɂdi","uluɂlạɂnv²³ɂi","uluɂlo³ɂi","rrd",,,"","","2020-05-19 22:17:25"
100418,1,"","He is anxious","ulonvtseha","","","vi","","","","ᎤᎶᏅᏤᎭ","agilonvtsea","ᎠᎩᎶᏅᏤᎠ","tsalonvtsesi","ᏣᎶᏅᏤᏏ","ulonvtsesdi","ᎤᎶᏅᏤᏍᏗ","ulonvtselvi","ᎤᎶᏅᏤᎸᎢ","ulonvtsehoi","ᎤᎶᏅᏤᎰᎢ","ulonvtseha","","","agilonvtsea","tsalonvtsesi","ulonvtsesdi","ulonvtselvi","ulonvtsehoi","ulonv³tseha","","a¹gịlonv³tsẹɂa","tsạlonv³tsẹsi","ulonv³tsẹsdi","ulonv³tsẹɂlv²³ɂi","ulonv³tseho³ɂi","rrd","","","","","2018-12-22 15:21:38"
100419,2,"","Afterwards","ulosonv","","","pt","And on <u>the morrow</u> that is after the preparation, were gathered together the chief priests, and the Pharisees, unto Pilate,","[ᎹᏚ 27:62]","ᎠᎴ ᎤᎩᏨᏛ, ᎠᏛᏅᎢᏍᏙᏗᏱ <u>ᎢᎦ ᎤᎶᏐᏅᎯ</u>, ᏄᏂᎬᏫᏳᏒ ᎠᏥᎸ-ᎠᏁᎶᎯ ᎠᎴ ᎠᏂᏆᎵᏏ ᏕᎬᏩᎳᏫᏤ ᏆᎴᏗ,","ᎤᎶᏐᏅ","","","","","","","","","","","ulosonv","","ale ugitsvdv, advnvisdodiyi <u>iga ulosonvhi</u>, nunigvwiyusv atsilvanelohi ale aniqualisi degvwalawitse qualedi,","","","","","","ụlosọnv","","","","","","","rrd","","","","","2019-12-09 12:15:55"
100420,1,"","Evaporated","ulosohnv","","","pt","","","","ᎤᎶᏐᏅ","","","","","","","","","","","ulosonv","","","","","","","","ụlọsohnv","","","","","","","rrd","","","","","2018-12-22 15:21:38"
100421,1,"","Fork in the branch of a tree.; An oarlock","ulodskv","","","n","","","","ᎤᎶᏥᎬ","","","","","","","","","","","ulotsigv","","","","","","","","ulodskv","","","","","","","rrd","","","","","2018-12-22 15:21:38"
100422,1,"","A place for receiving.; Receiving place","uluhisdi","","","n","","","","ᎤᎷᎯᏗ","","","","","","","","","","","uluhidi","","","","","","","","uɂluhisdi","","","","","","","rrd","","","","","2018-12-22 15:21:38"
100423,2,"","Sister's sister","ulvi","","","n","And Rachel seeth that she hath not borne to Jacob, and Rachel is envious of <u>her sister</u>, and saith unto Jacob, 'Give me sons, and if there is none -- I die.'","[ᎼᏏ ᎢᎬᏱᏱ 30:1]","ᎴᏥᎵᏃ ᎤᏙᎴᎰᏒ ᏤᎦᏈ ᏂᎦᎷᎸᏁᎲᎾ ᎨᏒᎢ, ᎤᏩᏳᏤᎴ <u>ᎤᎸᎢ</u>; ᎯᎠᏃ ᏄᏪᏎᎴ ᏤᎦᏈ, ᏗᏂᏲᎵ ᏗᏍᎩᎧᏏ, ᎢᏳᏰᏃ ᏱᏝ, ᏓᏥᏲᎤᏏ.","ᎤᎸᎢ","","","","","","","","","","","ulvi","","letsilino udolehosv tsegaqui nigalulvnehvna gesvi, uwayutsele <u>ulvi</u>; hiano nuwesele tsegaqui, diniyoli disgikasi, iyuyeno yitla, datsiyousi.","","","","","","ulvɂi","","","","","","","rrd","","","","","2019-12-09 12:15:55"
100424,1,"","Lunatic.; Degenerant","ulvntisgi","","","n","","","","ᎤᎸᏅᏘᏍᎩ","","","","","","","","","","","ulvnvtisgi","","","","","","","","ulṿntịsgi","","","","","","","rrd","","","","","2018-12-22 15:21:38"
100425,1,"","Transparent.; Quartz crystal","ulvsati","","","n","","","","ᎤᎸᏌᏘ","","","","","","","","","","","ulvsati","","","","","","","","ulṿsạti","","","","","","","rrd","","","","","2018-12-22 15:21:39"
100426,1,"","He is fainting","ulvteha","","","vi","","","","ᎤᎸᏖᎭ","agwalvdeha","ᎠᏆᎸᏕᎭ","tsalvtega","ᏣᎸᏖᎦ","ulvtesdi","ᎤᎸᏖᏍᏗ","ulvtelvi","ᎤᎸᏖᎸᎢ","ulvtehoi","ᎤᎸᏖᎰᎢ","ulvteha","","","aqualvdeha","tsalvtega","ulvtesdi","ulvtelvi","ulvtehoi","ulvteha","","a¹gwạlvdɂeha","tsalvtega","ulvtesdi","ulvtẹlv²³ɂi","ulvteho³ɂi","rrd","","","","","2018-12-22 15:21:39"
100427,1,"","Poison ivy.; Poison oak.; biol. <em>Toxicodendron radicans.</em>","ulvdi","","","n","","","","ᎤᎸᏗ","","","","","","","","","","","ulvdi","","","","","","","","ulvdi","","","","","","","rrd","","","","","2018-12-22 15:21:39"
100428,1,"","He is crazy","ulvdiha","","","vi","","","","ᎤᎸᏗᎭ","agilvdia","ᎠᎩᎸᏗᎠ","tsalvda","ᏣᎸᏓ","ulvdohdi","ᎤᎸᏙᏗ","ulvtanvi","ᎤᎸᏔᏅᎢ","ulvdisgoi","ᎤᎸᏗᏍᎪᎢ","ulvdiha","","","agilvdia","tsalvda","ulvdodi","ulvtanvi","ulvdisgoi","ulvdiha","","a¹gịlvdịɂa","tsạlvda","ulvdohdi","ulvtạnv²³ɂi","ulvdisgo³ɂi","rrd","","","","","2018-12-22 15:21:39"
100429,2,"","He has it (something flexible)","unaa","","","vt","Then said he to them, ‘But, now, <u>he who is having</u> a bag, let him take [it] up, and in like manner also a scrip; and he who is not having, let him sell his garment, and buy a sword,","[ᎷᎦ 22:36]","ᎿᏉᏃ ᎯᎠ ᏂᏚᏪᏎᎴᎢ, ᎪᎯᏍᎩᏂ ᏥᎩ, ᎩᎶ ᎠᏕᎸ-ᏗᎦᎶᏗ <u>ᎤᎾᎡᏍᏗ</u>, ᎦᏁᎨᏍᏗ, ᎠᎴ ᎾᏍᏉ ᏕᎦᎶᏗ; ᎩᎶᏃ ᎠᏰᎳᏍᏗ ᎦᏅᎯᏛ ᏄᏩᏴᎾ ᎨᏎᏍᏗ, ᏫᎦᎾᏚᎦ ᎤᏄᏬ ᎠᎴ ᏭᏩᎯ.","ᎤᎾᎠ","aginaa","ᎠᎩᎾᎠ","tsanaesdi","ᏣᎾᎡᏍᏗ","unaesdi","ᎤᎾᎡᏍᏗ","unaesdvi","ᎤᎾᎡᏍᏛᎢ","unaoi","ᎤᎾᎣᎢ","unaa","","hnaquono hia niduweselei, gohisgini tsigi, gilo adelvdigalodi <u>unaesdi</u>, ganegesdi, ale nasquo degalodi; gilono ayelasdi ganvhidv nuwayvna gesesdi, wiganaduga unuwo ale wuwahi.","aginaa","tsanaesdi","unaesdi","unaestvi","unaoi","unạɂa","","a¹gịnạɂa","tsạnạɂesdi","unạɂesdi","unạɂesdv²³ɂi","unạɂo³ɂi","rrd","","","","","2019-12-09 12:15:55"
100430,1,"","He is becoming angry","uhnagalvga","","","vi","","","","ᎤᎾᎦᎸᎦ","aginagalvga","ᎠᎩᎾᎦᎸᎦ","chanagalvgi","ᏣᎾᎦᎸᎩ","uhnagalvisdi","ᎤᎾᎦᎸᎢᏍᏗ","uhnagalvtsvi","ᎤᎾᎦᎸᏨᎢ","uhnagalvgoi","ᎤᎾᎦᎸᎪᎢ","unagalvga","","","aginagalvga","tsanagalvgi","unagalvisdi","unagalvtsvi","unagalvgoi","uhnạgạlvga","","a¹gịɂnạgạlvga","chạnạgạlvgi","uhnạgạlṿɂịsdi","uhnạgạlvtsv²³ɂi","uhnạgạlvgo³ɂi","rrd","","","","","2018-12-22 15:21:39"
100431,1,"","He is angry","uhnagalvha","","","vi","","","","ᎤᎾᎦᎸᎭ","aginagalvha","ᎠᎩᎾᎦᎸᎭ","chanagalvgi","ᏣᎾᎦᎸᎩ","uhnagalvisdi","ᎤᎾᎦᎸᎢᏍᏗ","uhnagalvtsvi","ᎤᎾᎦᎸᏨᎢ","uhnagalvhoi","ᎤᎾᎦᎸᎰᎢ","unagalvha","","","aginagalvha","tsanagalvgi","unagalvisdi","unagalvtsvi","unagalvhoi","uhnạgạlvha","","a¹gịɂnạgạlvha","chạnạgạlvgi","uhnạgạlṿɂịsdi","uhnạgạlvtsv²³ɂi","uhnạgạlvho³ɂi","rrd","","","","","2018-12-22 15:21:39"
